bonusPointsEarned,bonusPointsEarnedReason,createDate,dateScanned,finishedDate,modifyDate,pointsAwardedDate,pointsEarned,purchaseDate,purchasedItemCount,rewardsReceiptStatus,totalSpent,userId,id
5.0,All-receipts receipt bonus,2021-01-20,2021-01-20,2021-01-20,2021-01-20,2021-01-20,5.0,2021-01-20,1.0,FINISHED,9.99,60083a1e325c8a17946255de,60083ab50a7214ad89000049
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-20,2021-01-20,2021-01-20,2021-01-20,2021-01-20,4850.0,2021-01-19,3.0,FINISHED,28.0,60088a46b6310511daa4ec97,60088a460a720f05fa0000d5
150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-20,2021-01-20,2021-01-20,2021-01-20,2021-01-20,173.6,2021-01-19,4.0,FINISHED,4.66,6008412f6e64697abedcd5d5,600841da0a7214ad89000051
0.0,No purchases,2021-01-20,2021-01-20,2021-01-20,2021-01-20,2021-01-20,250.0,2021-01-17,5.0,FINISHED,49.95,60085b3dbe5fc90ee6a67b11,60085ba90a720f05fa00006a
0.0,No purchases,2021-01-20,2021-01-20,,2021-01-20,,0.0,2017-10-29,3.0,REJECTED,3.0,6008873eb6310511daa4e8eb,6008878f0a7214ad8900007b
0.0,No purchases,2021-01-20,2021-01-20,2021-01-20,2021-01-20,2021-01-20,50.0,2021-01-19,1.0,FINISHED,9.99,600861d3be5fc9247bab3e0c,6008625b0a7214ad89000063
0.0,No purchases,2021-01-20,2021-01-20,,2021-01-20,,0.0,2017-10-29,3.0,REJECTED,3.0,60088d55633aab121bb8e41a,60088d920a720f05fa000109
5.0,All-receipts receipt bonus,2021-01-20,2021-01-20,2021-01-20,2021-01-20,2021-01-20,5.0,2021-01-19,3.0,FINISHED,23.0,600887a5b6310511daa4e9a7,600887ae0a7214ad8900008a
300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-20,2021-01-20,2021-01-20,2021-01-20,2021-01-20,300.0,2021-01-19,3.0,FINISHED,28.0,60088a46b6310511daa4ec97,60088a490a720f05fa0000d6
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-20,2021-01-20,2021-01-20,2021-01-20,2021-01-20,9850.0,2021-01-19,7.0,FINISHED,26.0,60088d58633aab121bb8e424,60088d580a7214ad890000eb
100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-20,2021-01-20,2021-01-20,2021-01-20,2021-01-20,100.0,2021-01-12,1.0,FINISHED,10.0,6008873eb6310511daa4e8eb,600887770a7214ad89000075
5.0,All-receipts receipt bonus,2021-01-20,2021-01-20,2021-01-20,2021-01-20,2021-01-20,5.0,2021-01-19,3.0,FINISHED,22.0,60088a46b6310511daa4ec97,60088a4d0a7214ad890000c7
150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-20,2021-01-20,2021-01-20,2021-01-20,2021-01-20,150.0,2021-01-19,5.0,FINISHED,23.0,60088d5cb6310511daa4ee6f,60088d600a7214ad890000ef
5.0,All-receipts receipt bonus,2021-01-20,2021-01-20,2021-01-20,2021-01-20,2021-01-20,5.0,2021-01-19,2.0,FINISHED,1.0,60088838633aab121bb8df69,6008888f0a720f05fa0000b5
5.0,All-receipts receipt bonus,2021-01-20,2021-01-20,2021-01-20,2021-01-20,2021-01-20,5.0,2021-01-19,2.0,FINISHED,1.0,60088a25b6310511daa4ec42,60088a670a720f05fa0000e0
21.0,COMPLETE_PARTNER_RECEIPT,2021-01-19,2021-01-19,2021-01-19,2021-01-19,2021-01-19,50.9,2021-01-18,1.0,FINISHED,2.99,5cd06f1f2acf0a2667da628b,600788cd0a7214ad8900003a
0.0,No purchases,2021-01-20,2021-01-20,2021-01-20,2021-01-20,2021-01-20,250.0,2021-01-09,5.0,FINISHED,49.95,60085b3dbe5fc90ee6a67b11,60085bad0a720f05fa00006c
5.0,All-receipts receipt bonus,2021-01-20,2021-01-20,2021-01-20,2021-01-20,2021-01-20,5.0,2021-01-19,1.0,FINISHED,1.0,54943462e4b07e684157a532,60088e670a720f05fa00011d
0.0,No purchases,2021-01-20,2021-01-20,,2021-01-20,,0.0,,0.0,SUBMITTED,0.0,6008873eb6310511daa4e8eb,600887970a7214ad8900007c
150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-20,2021-01-20,2021-01-20,2021-01-20,2021-01-20,150.0,2021-01-19,4.0,FINISHED,29.0,60088a46b6310511daa4ec97,60088a4a0a7214ad890000c5
300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-20,2021-01-20,2021-01-20,2021-01-20,2021-01-20,350.0,2021-01-04,10.0,FINISHED,10.0,600861d3be5fc9247bab3e0c,600862490a720f05fa000072
300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-20,2021-01-20,2021-01-20,2021-01-20,2021-01-20,2300.0,2021-01-19,3.0,FINISHED,20.0,60088af5633aab121bb8e31b,60088af80a7214ad890000d6
300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-20,2021-01-20,2021-01-20,2021-01-20,2021-01-20,300.0,2021-01-19,1.0,FINISHED,25.0,60088d5cb6310511daa4ee6f,60088d5f0a720f05fa0000fc
100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-20,2021-01-20,2021-01-20,2021-01-20,2021-01-20,100.0,2021-01-19,9.0,FINISHED,89.91,600861d3be5fc9247bab3e0c,600862530a720f05fa000074
5.0,All-receipts receipt bonus,2021-01-20,2021-01-20,,2021-01-20,,5.0,2021-01-19,1.0,REJECTED,10.0,60088aff633aab121bb8e33d,60088aff0a7214ad890000da
500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-20,2021-01-20,2021-01-20,2021-01-20,2021-01-20,673.0,2021-01-19,13.0,FINISHED,40.37,6008f02fb6310511daa4f314,6008f2be0a720f05fa000129
150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21,405.9,2021-01-20,32.0,FINISHED,163.94,6009e60450b3311194385009,6009f5ea0a7214ada2000004
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-20,2021-01-20,2021-01-20,2021-01-20,2021-01-20,760.0,2021-01-19,7.0,FINISHED,32.42,6008e9cdb6310511daa4f2e4,6008ee0e0a7214ad89000125
5.0,All-receipts receipt bonus,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21,5.0,2021-01-18,5.0,FINISHED,49.95,600987d77d983a11f63cfa92,6009889f0a7214ad89000133
0.0,No purchases,2021-01-21,2021-01-21,,2021-01-21,,0.0,,0.0,SUBMITTED,0.0,6009f6927d983a124e9adaad,6009f9000a7214ada2000005
5.0,All-receipts receipt bonus,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21,5.0,2021-01-10,5.0,FINISHED,49.95,600987d77d983a11f63cfa92,600988a30a720f05fa000132
250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21,250.0,2021-01-20,0.0,FINISHED,0.0,6009e60450b3311194385009,6009eb000a7214ada2000003
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2143.3,2021-01-20,118.0,FINISHED,349.16,600992d17d983a11f63d11ad,600992f90a720f05fa000133
300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21,300.0,2021-01-20,7.0,FINISHED,80.46,6009e60450b3311194385009,6009f5200a720f0535000005
250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21,300.0,2021-01-05,10.0,FINISHED,10.0,600987d77d983a11f63cfa92,600988820a7214ad8900012b
45.0,COMPLETE_PARTNER_RECEIPT,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21,1550.0,2021-01-20,1.0,FINISHED,1.0,54943462e4b07e684157a532,600988560a7214ad89000127
0.0,No purchases,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21,125.0,2021-01-18,5.0,FINISHED,25.0,600987d77d983a11f63cfa92,6009889a0a720f05fa00012f
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-20,2021-01-20,2021-01-20,2021-01-20,2021-01-20,986.5,2021-01-19,14.0,FINISHED,58.76,6008f02fb6310511daa4f314,6008f09d0a720f05fa000128
45.0,COMPLETE_PARTNER_RECEIPT,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21,50.0,2021-01-20,1.0,FINISHED,1.0,54943462e4b07e684157a532,6009885a0a7214ad89000129
5.0,All-receipts receipt bonus,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21,5.0,2021-01-20,1.0,FINISHED,10.0,600987d77d983a11f63cfa92,600988980a7214ad89000130
100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21,100.0,2021-01-21,1.0,FINISHED,9.99,600987d77d983a11f63cfa92,600988900a7214ad8900012e
500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21,583.4,2021-01-20,10.0,FINISHED,28.34,60099c1450b33111fd61f702,6009a0b90a7214ada2000001
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21,4480.5,2021-01-20,341.0,FINISHED,1083.24,60099c1450b33111fd61f702,60099c3c0a7214ad89000135
0.0,No purchases,2021-01-20,2021-01-20,,2021-01-20,,0.0,,1.0,FLAGGED,0.16,6008f02fb6310511daa4f314,6008f3270a720f05fa00012a
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21,3379.9,2021-01-20,229.0,FINISHED,728.73,6009e60450b3311194385009,6009e72c0a720f0535000003
0.0,No purchases,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21,250.0,2021-01-18,5.0,FINISHED,49.95,600987d77d983a11f63cfa92,600988a10a720f05fa000131
0.0,No purchases,2021-01-21,2021-01-21,,2021-01-21,,0.0,,0.0,SUBMITTED,0.0,6009fd1550b33111943850b1,6009fd790a720f0535000006
300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21,323.6,2021-01-20,4.0,FINISHED,4.66,600987d77d983a11f63cfa92,600988870a7214ad8900012c
5.0,All-receipts receipt bonus,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21,5.0,2021-01-20,1.0,FINISHED,1.0,600987d77d983a11f63cfa92,6009889e0a720f05fa000130
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21,750.0,2021-01-16,5.0,FINISHED,49.95,600987d77d983a11f63cfa92,600988480a720f05fa00012b
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21,750.0,2021-01-20,1.0,FINISHED,1.0,6009885c50b33111fd61eee9,6009885c0a7214ad8900012a
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21,750.0,2021-01-20,1.0,FINISHED,1.0,600988557d983a11f63d08ef,600988550a720f05fa00012e
5.0,All-receipts receipt bonus,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21,5.0,2021-01-08,1.0,FINISHED,1.0,54943462e4b07e684157a532,600988510a720f05fa00012c
0.0,No purchases,2021-01-20,2021-01-20,,2021-01-20,,0.0,,0.0,SUBMITTED,0.0,6008e9cdb6310511daa4f2e4,6008ea160a720f05fa000126
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21,6257.3,2021-01-16,348.0,FINISHED,1198.68,6009969150b33111fd61f6d9,600996ac0a720f05fa000134
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22,2021-01-22,2021-01-22,2021-01-22,2021-01-22,750.0,2021-01-21,157.0,FINISHED,816.21,600b349550b3311194385600,600b34ca0a7214ada200000c
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22,2021-01-22,2021-01-22,2021-01-22,2021-01-22,2497.7,2021-01-21,109.0,FINISHED,409.75,600b2d7a50b33111943855cb,600b2dd60a7214ada200000b
250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22,2021-01-22,2021-01-22,2021-01-22,2021-01-22,250.0,2021-01-21,21.0,FINISHED,83.85,600afb2a7d983a124e9aded0,600affe60a7214ada2000009
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21,1178.7,2021-01-20,214.0,FINISHED,1183.1,600a1a457d983a124e9adb9b,600a1a8d0a7214ada2000008
500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22,2021-01-22,2021-01-22,2021-01-22,2021-01-22,500.0,2021-01-21,0.0,FINISHED,0.0,600afb2a7d983a124e9aded0,600aff160a720f053500000c
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22,2021-01-22,2021-01-22,2021-01-22,2021-01-22,1447.0,2021-01-14,122.0,FINISHED,769.4,600afb2a7d983a124e9aded0,600afbd90a720f053500000b
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22,2021-01-22,2021-01-22,2021-01-22,2021-01-22,1729.5,2021-01-21,133.0,FINISHED,661.41,600b41d050b3311194385655,600b420b0a7214ada200000d
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22,2021-01-22,2021-01-22,2021-01-22,2021-01-22,1476.2,2021-01-21,124.0,FINISHED,612.1,600af8097d983a124e9adeb3,600af82f0a720f053500000a
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22,2021-01-22,2021-01-22,2021-01-22,2021-01-22,1708.0,2021-01-21,133.0,FINISHED,716.5,600b39ce50b331119438562a,600b39f60a720f053500000e
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22,2021-01-22,2021-01-22,2021-01-22,2021-01-22,1077.5,2021-01-21,159.0,FINISHED,935.14,600b00687d983a124e9adef9,600b139e0a7214ada200000a
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21,1135.1,2021-01-20,196.0,FINISHED,944.15,600a1ddf50b33111943851a2,600a1e270a720f0535000009
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22,2021-01-22,2021-01-22,2021-01-22,2021-01-22,1044.3,2021-01-21,136.0,FINISHED,1107.82,600ba68e7d983a124e9ae1d3,600ba6ae0a7214ada2000010
0.0,No purchases,2021-01-22,2021-01-22,,2021-01-22,,0.0,,0.0,SUBMITTED,0.0,600b477e7d983a124e9ae061,600b89630a720f0535000011
5.0,All-receipts receipt bonus,2021-01-25,2021-01-25,2021-01-25,2021-01-25,2021-01-25,5.0,2021-01-12,1.0,FINISHED,1.0,54943462e4b07e684157a532,600f41f60a7214ada2000037
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25,2021-01-25,2021-01-25,2021-01-25,2021-01-25,750.0,2021-01-24,1.0,FINISHED,1.0,600ed4815edb7811cde6b50b,600ed4820a720f0535000015
5.0,All-receipts receipt bonus,2021-01-25,2021-01-25,2021-01-25,2021-01-25,2021-01-25,5.0,2021-01-12,1.0,FINISHED,1.0,54943462e4b07e684157a532,600ed47e0a7214ada2000014
45.0,COMPLETE_PARTNER_RECEIPT,2021-01-25,2021-01-25,2021-01-25,2021-01-25,2021-01-25,50.0,2021-01-24,1.0,FINISHED,1.0,600ed42e43298911ce45d1fa,600ed49e0a7214ada200001b
5.0,All-receipts receipt bonus,2021-01-25,2021-01-25,2021-01-25,2021-01-25,2021-01-25,5.0,2021-01-12,1.0,FINISHED,1.0,54943462e4b07e684157a532,600f48940a720f0535000043
150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25,2021-01-25,2021-01-25,2021-01-25,2021-01-25,173.6,2021-01-24,4.0,FINISHED,4.66,600ed42e43298911ce45d1fa,600ed46b0a7214ada2000013
500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25,2021-01-25,2021-01-25,2021-01-25,2021-01-25,640.7,2021-01-24,137.0,FINISHED,847.28,600ed95043298911ce45e82c,600eda0c0a7214ada200001e
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25,2021-01-25,2021-01-25,2021-01-25,2021-01-25,750.0,2021-01-24,1.0,FINISHED,10.0,600f41b2bd196811e68ea219,600f41d90a720f0535000032
5.0,All-receipts receipt bonus,2021-01-25,2021-01-25,2021-01-25,2021-01-25,2021-01-25,5.0,2021-01-14,5.0,FINISHED,49.95,600f008f4329897eac237bd8,600f01340a7214ada2000029
5.0,All-receipts receipt bonus,2021-01-25,2021-01-25,2021-01-25,2021-01-25,2021-01-25,5.0,2021-01-10,5.0,FINISHED,49.95,600f41b2bd196811e68ea219,600f42070a7214ada200003c
5.0,All-receipts receipt bonus,2021-01-25,2021-01-25,2021-01-25,2021-01-25,2021-01-25,5.0,2021-01-20,5.0,FINISHED,25.0,600f47f06fd0dc1768a34a12,600f48860a720f053500003f
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25,2021-01-25,2021-01-25,2021-01-25,2021-01-25,755.0,2021-01-24,1.0,FINISHED,1.0,600f489d6fd0dc1768a35a88,600f489d0a7214ada200004a
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25,2021-01-25,2021-01-25,2021-01-25,2021-01-25,755.0,2021-01-24,1.0,FINISHED,1.0,600f014d4329897eac238b88,600f014d0a7214ada200002d
0.0,No purchases,2021-01-25,2021-01-25,,2021-01-25,,0.0,2021-01-24,599.0,FLAGGED,4368.8,600f20c15edb787dce060911,600f24970a720f053500002f
0.0,No purchases,2021-01-25,2021-01-25,,2021-01-25,,0.0,2021-01-24,303.0,FLAGGED,2084.82,600f00d05edb787dce05fb84,600f0cc70a720f053500002c
150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25,2021-01-25,2021-01-25,2021-01-25,2021-01-25,150.0,2021-01-24,9.0,FINISHED,89.91,600f47f06fd0dc1768a34a12,600f48750a7214ada2000041
150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25,2021-01-25,2021-01-25,2021-01-25,2021-01-25,150.0,2021-01-24,1.0,FINISHED,1.0,600f41b2bd196811e68ea219,600f41e60a720f0535000033
0.0,No purchases,2021-01-25,2021-01-25,2021-01-25,2021-01-25,2021-01-25,250.0,2021-01-10,5.0,FINISHED,49.95,600ed42e43298911ce45d1fa,600ed4d90a7214ada200001c
5.0,All-receipts receipt bonus,2021-01-25,2021-01-25,2021-01-25,2021-01-25,2021-01-25,5.0,2021-01-20,5.0,FINISHED,49.95,600f41b2bd196811e68ea219,600f42050a7214ada200003b
500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25,2021-01-25,2021-01-25,2021-01-25,2021-01-25,523.6,2021-01-24,4.0,FINISHED,4.66,600ed42e43298911ce45d1fa,600ed4520a720f0535000012
0.0,No purchases,2021-01-25,2021-01-25,2021-01-25,2021-01-25,2021-01-25,125.0,2021-01-20,5.0,FINISHED,25.0,600f008f4329897eac237bd8,600f012c0a720f0535000025
45.0,COMPLETE_PARTNER_RECEIPT,2021-01-25,2021-01-25,2021-01-25,2021-01-25,2021-01-25,50.0,2021-01-24,1.0,FINISHED,1.0,600f47f06fd0dc1768a34a12,600f48900a720f0535000042
5.0,All-receipts receipt bonus,2021-01-25,2021-01-25,2021-01-25,2021-01-25,2021-01-25,5.0,2021-01-20,5.0,FINISHED,25.0,600ed42e43298911ce45d1fa,600ed4910a7214ada2000018
45.0,COMPLETE_PARTNER_RECEIPT,2021-01-25,2021-01-25,2021-01-25,2021-01-25,2021-01-25,50.0,2021-01-09,1.0,FINISHED,1.0,600f47f06fd0dc1768a34a12,600f48880a7214ada2000044
0.0,No purchases,2021-01-25,2021-01-25,2021-01-25,2021-01-25,2021-01-25,250.0,2021-01-22,5.0,FINISHED,49.95,600f008f4329897eac237bd8,600f01310a7214ada2000027
5.0,All-receipts receipt bonus,2021-01-25,2021-01-25,2021-01-25,2021-01-25,2021-01-25,5.0,2021-01-24,1.0,FINISHED,10.0,600f008f4329897eac237bd8,600f012a0a7214ada2000024
500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25,2021-01-25,2021-01-25,2021-01-25,2021-01-25,750.0,2021-01-10,5.0,FINISHED,49.95,600f47f06fd0dc1768a34a12,600f485e0a720f053500003b
300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25,2021-01-25,2021-01-25,2021-01-25,2021-01-25,305.0,2021-01-09,1.0,FINISHED,1.0,600f41b2bd196811e68ea219,600f41e40a7214ada2000033
5.0,All-receipts receipt bonus,2021-01-25,2021-01-25,2021-01-25,2021-01-25,2021-01-25,5.0,2021-01-24,1.0,FINISHED,1.0,54943462e4b07e684157a532,600f41fb0a720f0535000036
250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25,2021-01-25,2021-01-25,2021-01-25,2021-01-25,487.7,2021-01-24,161.0,FINISHED,715.23,600ed95043298911ce45e82c,600edb570a720f053500001d
0.0,No purchases,2021-01-26,2021-01-26,2021-01-26,2021-01-26,2021-01-26,125.0,2021-01-21,5.0,FINISHED,25.0,600fb1ac73c60b12049027bb,600fb2160a7214ada2000053
300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-26,2021-01-26,2021-01-26,2021-01-26,2021-01-26,323.6,2021-01-25,4.0,FINISHED,4.66,600fb1ac73c60b12049027bb,600fb2030a7214ada2000050
45.0,COMPLETE_PARTNER_RECEIPT,2021-01-26,2021-01-26,2021-01-26,2021-01-26,2021-01-26,50.0,2021-01-25,1.0,FINISHED,1.0,54943462e4b07e684157a532,600fb1e90a720f0535000049
45.0,COMPLETE_PARTNER_RECEIPT,2021-01-26,2021-01-26,2021-01-26,2021-01-26,2021-01-26,50.0,2021-01-10,1.0,FINISHED,1.0,600fb1ac73c60b12049027bb,600fb2170a720f053500004e
5.0,All-receipts receipt bonus,2021-01-26,2021-01-26,2021-01-26,2021-01-26,2021-01-26,5.0,2021-01-25,1.0,FINISHED,1.0,600fb1ac73c60b12049027bb,600fb21f0a7214ada2000056
500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-26,2021-01-26,,2021-01-26,,500.0,2020-12-29,2.0,REJECTED,34.96,5fbc35711d967d1222cbfefc,60107e3b0a720f0535000051
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25,2021-01-25,2021-01-25,2021-01-25,2021-01-25,7137.2,2021-01-23,670.0,FINISHED,4721.95,600f35015edb782098e2ac1b,600f39c30a7214ada2000030
5.0,All-receipts receipt bonus,2021-01-26,2021-01-26,2021-01-26,2021-01-26,2021-01-26,5.0,2021-01-25,1.0,FINISHED,10.0,600fb1ac73c60b12049027bb,600fb2130a7214ada2000052
5.0,All-receipts receipt bonus,2021-01-26,2021-01-26,2021-01-26,2021-01-26,2021-01-26,5.0,2021-01-25,1.0,FINISHED,1.0,54943462e4b07e684157a532,600fb1e80a7214ada200004e
5.0,All-receipts receipt bonus,2021-01-26,2021-01-26,2021-01-26,2021-01-26,2021-01-26,5.0,2021-01-25,1.0,FINISHED,1.0,600fb1ac73c60b12049027bb,600fb2190a7214ada2000054
5.0,All-receipts receipt bonus,2021-01-26,2021-01-26,2021-01-26,2021-01-26,2021-01-26,1205.0,2021-01-25,1.0,FINISHED,1.0,54943462e4b07e684157a532,600fb1e60a720f0535000048
500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-26,2021-01-26,,2021-01-26,,500.0,2020-12-29,2.0,REJECTED,34.96,5fbc35711d967d1222cbfefc,60108a5b0a7214ada2000057
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-26,2021-01-26,2021-01-26,2021-01-26,2021-01-26,755.0,2021-01-25,1.0,FINISHED,1.0,600fb1e4a4b74c120bd18777,600fb1e50a7214ada200004d
5.0,All-receipts receipt bonus,2021-01-26,2021-01-26,2021-01-26,2021-01-26,2021-01-26,5.0,2021-01-23,5.0,FINISHED,49.95,600fb1ac73c60b12049027bb,600fb21a0a720f053500004f
0.0,No purchases,2021-01-26,2021-01-26,2021-01-26,2021-01-26,2021-01-26,125.0,2021-01-23,5.0,FINISHED,25.0,600fb1ac73c60b12049027bb,600fb2150a720f053500004d
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-26,2021-01-26,2021-01-26,2021-01-26,2021-01-26,750.0,2021-01-21,5.0,FINISHED,49.95,600fb1ac73c60b12049027bb,600fb1d80a7214ada200004b
27.0,COMPLETE_PARTNER_RECEIPT,2021-01-26,2021-01-26,2021-01-26,2021-01-26,2021-01-26,50.6,2021-01-25,4.0,FINISHED,4.66,600fb1ac73c60b12049027bb,600fb2110a720f053500004c
